title,text
Adults visited,Both of my children (now grown up) visited here on school trips so as adults we've never visited when staying in Ballarat. We spent 2.5 hours leisurely walking around and it was enjoyable. Glad we've been now.
Cold wet and controlled.,Half price ticket and half the experience. Treating people as if there is a plague. Using video surveilance to monitor people and keep them apart....wiping down seats and surfaces continually. At this rate Victoria and Australia are facing a totalitarian reset and collapse. Overall it's certainly not the same as it used to be and I would not recommend.
Great day out!,Great day to wander around with the family. Even won’t he Covid restrictions you still have plenty of reasons to stay awhile! And the price of the trinkets was acceptable.
A glimpse of history never hurt anyone,"If you have half a day this attraction is well worth a visit.  It's a very complete view of a slice of history that most people forget about. The reproductions are good, some of it is a little cheesy entertainment, but it's all good fun and a way to bring history to light and make it a bit fun.  Wander the streets, look in the old houses, get a glimpse of what it was like ""back then"".  Even though it's an extra charge, do take the gold mine tour.  It doesn't last very long, but if you get a good guide, you can get a feel of what it must have been like underground.  Very glad we found time to go."
Revisit of  the Gold Mining Attraction,"I visited this place in 2013 and again during my February 2020 Australian trip. Good and hokey as before but this time we went and took the optional mine tour. The tour was the highlight of the  visit since you can imagine what the miners had to do to get the gold. Also enjoyed the gold smelting show - $250,000 of gold melted down and made into a bar. Overall, the visit is well worth spending 3-4 hours."
nice day out,"Wow, and wow again.  This place simply blows you away with its realistic mock up of times gone by.  Costumed staff entertain  you as you wander along.  You can pan for gold in the stream.  Take a horse drawn carriage ride around the streets and visit gift shops to purchase souveniers.  The gold museum over the road wasn't too impressive, although it was very well presented.  For those catching the bus it stops outside the Sovreign hill side (facing uphill) and comes every half hour at 2 minutes past the hour and 32 minutes past the hour.  Its mostly on time and takes around 15 minutes to get to the centre of Ballarat.  A taxi from the train station to Ballarat costs $10 each way and takes around 5 minutes."
Day trip ,A must when you visit Ballarat go back in time period costume and trades of this era Coach restoration and wooden wheel making Leather sewing belts horse gear etc Tin foundry workshop a very rare find A working super long bowling Alley To why it’s all here The Gold Mine and a river to pan for Gold
BRILLIANT,A great family outing. There is so much for both adults and children to see and do. I have been many times but still have a lot of fun.
Highly recommend ,"Love this place, has been years since I was here, I think I was just 14 when I last visited.  Still an amazing place, especially loved the aura show at night. So much to see and do, definitely need to allow several hours to see it all if not all day."
Awesome place to understand the gold mining history,"We had a great experience at Sovereign Hill, which represented the early conditions of mining in Ballarat (which were horrific). We spent 2 full days exploring and visit all the different demonstrations and tours (please note that there are special events on certain weekdays, so please check the schedules). the display, demonstrations and workshops are very interesting and transport you back to the tough past our ancestors all endured/thrived. Highly recommended!If you want to take photos without any tourists, I highly recommend you to stay on the hotel on-site, as it allows you slightly earlier access in the mornings."
Sovereign hill,I was totally bored. Nothing exceptional.  Its a great place for kids though.  There is themuseum too. I thought the entry tickets overpriced.
