title,text
snowy experience,I have visited Solang valley 3 times. Each time its scenic beauty appears more attractive.  The route is definitely narrow and keeps you on the edge. One must not take very young children with them as they may have breathing issues. Also its important to check local weather conditions. One may come across traffic jams and that can be very irritating.  This usually happens during the vacations when there are more visitors. We as visitors should try to not spoil the beauty of this place . Maggi is a must
Memorable experience,"It was a memorable experience at the Valley since we enjoyed doing multiple activities. The weather, the view, the everything was beautiful."
we Hire taxi Alto for Rs 3000/- for 3 Days for All local Sights seen inclulding solang vally and manikaran .,its awesome......i hv just visited in Mar 2020...with full of snow. we Hire taxi Alto for Rs 3000/- for 3 Days for All local Sights seen inclulding solang vally and manikaran .
Solang Valley ! ,"Solang valley,Manali one of the bestest and memorable trip of my life.I wasn't sure whether I will actually enjoy the trip or not cos of the weather. The Hidimba temple,The Vashisht temple(hot water spring) popularly know as magic of nature. Then Solang valley covered with snowy mountains.Temperature which falls to -12°C.A small water flow give place heaven like look,a favourite for adventure enthusiasts, Parachuting to paragliding, horse riding to driving mini open jeeps specially available for tourists of all age groups, Paragliding is open for children also..Himalayan's costume dress is available for rent and people wear this and take photographs.Best time to visit: Winter❄⛄Note: Carry woollen clothes, caps, gloves, proper shoes."
The most sought after location in Manali in snowfall,"This is one of the most visited location in Manali, especially during or after the snowfall. This place offers brilliant snow experience including activities like paragliding, snow skiing, ice skating. You can also experience a short trip via the rope way. There are multiple stalls for food during peak season. Best season is post snowfall, i.e. Jan to Mar.The rates are also high during peak season and need negotiation skills. Also be prepared for long walks from the parking lot due to heavy traffic jams near the place. But, overall it is definitely a must visit place. It can be visited in half a day. There are taxi as well as bus services available from Manali to Solang. When we visited it, there was no snow as the snowfall got delayed that year, but we still enjoyed beautiful pine trees and the mountain peaks surrounding the valley."
GOOD SURROUNDINGS AND WINTER ACTIVITIES,"A must visit place for a day sightseeing from Manali, Can be planned for a day for activities specially in winter . Gondola ride is bit memorable for everyone to feel the surrounding on the way to top. Gondola station nearby places are best for photo shoot."
For activities ,"It's a nice place and affordable prices.There are different kind of activities like snow slides, paragliding and other activities."
Good place to have a day out from Manali,Visited this place on public transport which is available from Manali Bus Stand. Very limited services but great timings. Enjoyed Solang by tracking with friends  and loved this place
Tripping,No words to explain this amazing place overwhelmed with snow.This is the most wonderful and beautiful place in Himachal Pradesh.we will get a different experience with snow
Amazing,"Amazing place to experience snow, we experienced snowfall also. The gondola ride to highest peak is 600/- person both ways, gondola ride is highly recommended for it gives amazing view also u get to go on the top and experience fresh snow. The other activities are also quite fun. We went in March 1st week. The zip line, tyre fall, bunjee jump are all budget friendly and fun."
A must visit snow place in Manali,"As we visited this place in December, It was very cold and snow all around. It was the first time we were experiencing snow. It felt amazing. When we reach the place the people there attack you to take clothes from their stall, take shoes from them, take activity packages, etc.They also have food stall there which offers maggi, Paratha, etc.As it was the starting of winters and snow, the package was starting to be a little bit expensive.We choose a package where we got ATV ride to the top, Tube Ride, Skatting and Zip Line.Zip line is something must to be done there because it feels so good. Also they have photographers there who click pictures for 50-100 each. st time we were experiencing snow. It felt amazing. When we reach the place the people there attack you to take clothes from their stall, take shoes from them, take activity packages, etc.As it was the starting of winters and snow, the package was starting to be a little bit expensive.We choose a package where we got ATV ride to the top, Tube Ride, Skatting and Zip Line.Zip line is something must to be done there because it feels so good. Also they have photographers there who click pictures for 50-100 each."
The heart of Manali lies here at Solang Valley.,"Solang valley melts your heart. It is one of the most gorgeous and adventurous places to visit in Manali.  I was a bit unhappy because at this moment Rhotang pass was closed for visit. But visiting Solang Valley cheered me up. Luckily there was fresh snowfall and the whole place was appearing like Paradise. I am a calm admirer of nature and I had the best time of my trip to Manali, at Solang Valley. Here the snow graces you with its breathtaking beauty and every place had experienced fresh snow which transformed the valley  into a white snowy spread of absolute delight. Ropeway was exciting and we enjoyed playing in deep snow on reaching at the top. Overall it was a nice experience and if you are planning to visit Manali in the period when Rohtang pass is yet to open then Solang valley will surety make your trip worthwhile.."
Scintillating place,One of the most amazing places to have fun and scenic place too. Skying snow mobile paragliding  tube diving all in one place fun and adventurous place
"Zero for skiing, otherwise decent place for family fun","I'm a bit split while writing this review. I went there to check out the skiing and was thoroughly disappointed. The ski shop and one available lift was closed for no reason so couldn't rent any skis for the day. The ""ski instructors"" were offering ""lessons"" on a flat meadow which included pushing folks from behind. When I asked them about renting their skis, they said they'd charge Rs. 2000. Even the ropeway day pass was Rs. 2000 and they wouldn't let me carry skis saying it's too dangerous. So all in all, this is not a place to go to if you want to ski/snowboard.On the other hand, there are many activities to be had there esp if you're a family and simply want to enjoy snow. Be sure to bargain for deals. The flip side is that these activities take a toll on the environment and the garbage accumulated around here is an eyesore.So in a nutshell, absolutely avoid this place if your intention is to go skiing. If you with family and kids, this is a decent place to visit."
Must Go!,"Great place to enjoy snow to its fullest , with various activities happening all around. You must and must take the snow jumpsuits and gumboots which are available on the roadside before you climb up the valley. It really helps. There are 20-30shops selling the same, and you do have great variety available in various colors and sizes.You can take the ATV ride uo o the valley and to get you down as the walk up and down may be tiring and risky, as the road gets slippery bcoz of frozen ice and snow. And if you are really an adventure junkey, then you can run up and enjoy! :)They have small places serving maggi and chai, water and juices, sweet corn, laid up around the snow with tables and chairs for a quick bite."
Extremely commercialized!,"As much as I love snow and snowfall, I hate when people don't appreciate the beauty of it and make the place dirty instead. Solang Valley used to be a quiet peaceful place a few years ago. Now at every corner, there is a food stall. Where there is a food stall, there are more people. The road to Solang always has a traffic jam, and to top it all off, even when you reach Solang, there are these mini jeeps kinda vehicles that run on snow to take people to the top. The result is snow getting dirty, no proper place to walk, dangerous for the people who are walking. If you want to enjoy Solang Valley, when you reach to the top, just walk a little further from the Atal Bihari Mountaineering Hostel. The place is calm and chill and has the best view."
Switzerland week in India!,"This place really reminded me of our Switzerland family trip. It was on 27th December, 2019 and the entire place was covered with complete snow....Must do...-Hire your own car (better)-Get special dress, shoes and socks to protect that WINTER!-Get ready for 3/4 hours to be on road during peak season considering the number of vehicles/tourists visiting this place-Keep some dry food/water along with you-Have immense patience-Complete all your toilet related activities before boarding your car (as the toilet there was simply filthy (we being typical Indians)-Enjoy the snow scooter, the tyre skid, the para gliding and the Rope way, all in one place-Must start by 8 AM to have maximum time-Varieties of snacks available (not very expensive; manageable)Don't......-Stay safe from hell lot of agents (promising moon)-No need to get any help-Ask your car driver to drop you at the valley (in many cases, the driver will drop you at the lower level and you may not feel great)-Car parking is a SEVERE challenge-Don't stay beyond 4PM, you may again get stuck on road for 3/4 hours"
