,title,text
0,story of sadness,this is one of the reason I travelled to this area. whole the family of Nikolai the 2 were berried in this place on 1918
1,one of Russia's youngest monasteries,"1 of the main reason for visiting Yekaterinburg was to visit this site and for a bit of a Pilgrimage of the Romanov history. It certainly is a beautiful setting for this collection of Monasteries, but such a horrible way for a Royal family to be assassinated and their bodies just disposed of. It does seem like a bit of a theme park because of how new all of the buildings are. It was lightly snowing the day we visited, and they still had barricades around the site of the old mineshaft where the dismembered bodies were thrown down. Take your time to slowly wander through this site and remember the significance of why this place exists. Visit the museum in the basement of 1 of the buildings. Do your research before visiting here and you will certainly feel the significance of this site."
2,Sacrifice place,"This is very significant monastery in Russian history. This k I land accept remains last Russian King, his wife and children. It is very important place for Russian people."
3,A striking Russian Orthodox Church,"Very cold day we went  to see the site and it was very astonishing to just imagine ..we like the place we took photos and I am glad I visited the site ,we even went inside one of the Xrams to burn a candle .I recommend to visit the place ,its a MUST."
4,Romanov site,"I really could not imagine, how important it is nowadays in Russia to honor the memory of Romanov family. Hundredthousand people coming on the day they died to see the places where they were killed and hidden afterwards. But, yes, even I had strong feelings there.Absolutely a place to go this monastery area out of city."
5,One for the history buffs!,This is an interesting visiting especially if you are into the history of Russian Tsarist period.  But generally sad to see how a family were butchered like this.
6,Fascinating and beautiful,"Nice sad plase, where was killed last king of Russia.  Here many forests, flowers , homes in  russian style, in which all day and nigth pray by souls family Romanov"
7,Story of Nicholas II,"We visited this set of churches in a pretty park with Konstantin from Ekaterinburg Guide Centre. He really brought it to life with his extensive knowledge of the history of the events surrounding their terrible end. The story is so moving so unless you speak Russian, it is best to come here with a guide or else you will have no idea of what is what."
8,Interesting place for a cultural visit,Just outsude of town this recently built monastery/memorial to the holy last tsar family was built in the beginning of 2000 in the old russian way of not using any nails. There are quite a few churches on the grounds but only one was opened to visitors as we were there.
9,Amazing experience!,This place was beautiful and very peaceful set in the forest. The churches were amazing but the reason for it's existence invites debate. Where the Royal family's bodies disposed of here or another place near by? It is interesting that an ideology that does not support aristocracy has allowed this place to be built to remember the Royal family.
10,Easy to come for a morning day out,A visit to Yekaterinburg can not be considered as completed if this place not visited whether you like Monarchy or not.At the day of visit some chapels where lucked. The chapels are small but impressive inside. Men should step in with bare head but ladies shall cover hair. What you sense from the wooden churches in Siberia and Ural is a nice mixed smell of incense and wood and pleasant warmth in contrast to the outside which almost uniform cold white in winter.Comprehensive information can be found on many website.
11,A very significant site,"It is amazing how they could find the place where the Tsar family was buried. The monastery itself is amazing, full of peace and completely surrounded by nature. One of the most interesting places I have visited in Russia."
12,"Sentimental, emotional site","Beautiful simple chapels in peaceful forest, in November snow. Excellent museum. Very respectful exhibits and memorials. Educational on the tragic history."
13,A MUST!!,"Our guide Ekaterina and driver Alex took us here today.  Very informed guide with great English.  The buildings are stunning and evoke Russian nostalgia.Whether the Romanov family ended up here or not, the story is certainly a key part of Russian history and folklore.Well worth a visit, women must wear a skirt and headscarf, (provided).  Thankyou Ekaterinburg Guide Center!"
14,Beautiful and informative.,Been here before and it looks like it increase in size with churches for each of the Tsar family members. A place to visist if you are in Yekaterinburg
15,Great visit,Part of the story of the family. Part of the story of Russia. This place is charming and exploitive all in one action. There are beautiful chapels but still there the pits. Women have to wear skirts below their knees and head covering because it is a monastery. Glad went. But wouldn't do it a second time.
16,Must visit,"You'll get a feeling of how emotional this place is. It is hard to swallow that Tsar Nicholas II and his entire family was shot and dumped and buried under a road. Why such a horrific act and not just keep them under house arrest? How cruel of the old regime.I feel so sad for the Tsar and great respect this place which was built in their memory. At last after a century, they are dignified.You must visit this place to feel the emotion. It is a must visit if you take the Great trans Siberian Railyway."
17,A must for those interested in Russian History,"Im not very religion person, but this place is more than churches (not for everybody). It has interesting history, it is very nice and quiet place."
18,A must see near Ekaterinburg,"I would definitely recommend visiting this monastery if you are in Ekaterinburg. We visited with tour guide Olga from the Ekaterinburg Guide Centre.  Olga was very knowledgeable and a good story teller. She told us about the discovery of the bodies of the Tsars family and how they were killed. It was very moving but the beauty of the monastery and the peaceful setting made our trip interesting, rather than depressing.  The wooden buildings have been lovingly crafted. It was quiet when we visited so we were able to absorb the atmosphere appropriately. This was one of the highlights of our trip to Russia."
19,Tranquil and historic,With it 7 churches each dedicate to a member of the Romanov family this monastery built on the site of the mine where the bodies of the Romanov family were hidden is quite magnificent.   The atmosphere does much to express the feeling of the monks who have made this place a memorial to the murdered Czar and his family.  It is a quiet and respectful place and well worth a visit.
20,Part of History,"Not far from the city, this set of 7 wooden churches is a place you should not miss. Best in summer."
