,title,text
0,Worlds largest cannon in the entire history,jaigarh fort was basically to protect the amer fort & it has worlds largest cannon inside it which has capacity to destroy the entire city in one go  The cannon has not been used once even but its an treat to watch an massive cannon which is probably much bigger than ur suv cars  Also the view from this place is so beautiful & try out the restaurant over there for some quick drinks with view…
1,Canon fort ,Raigarh fort has the world largest cannon on the wheels and it has the water tank with wealth story of the ancient times.
2,Jaigarh Fort,Jaigarh fort is the protector of Amer fort and is situated above Amer. The fort complex is very huge and also include armoury and foundry. Jaigarh offers one if the most beautiful views of aravalli ranges and Amer fort.
3,Jaigarh Fort,JaigarhFort is the fort of victory and really known for a massive artillery gun with a6.1 meter long barrel . This master piece is attracting thousands of tourists every year .Governor Amolak Rattan Kohli
4,Nothing in the Fort except Jaivana,"It is not exactly a fort, it was built to protect Amber fort. It is famous as it houses the world's largest cannon on wheels, Jaivana. But not just this, it gives exceptional views of the Aravalli mountains and the city. There is a tunnel from Amber fort to this fort which is accessible, so it is easier to reach. Do visit if you have time and enjoy the views with less crowd.Also a song from Salman khan,s latest movie Dabbang 3 was shot here."
5,A good historical place to visit in Jaipur,"This fort holds one of the biggest cannons of the world which was only used once. Considered a strategic fort which housed the battalion of the Amber, this one is rugged and battle hardened and the phenomenal view of Jaipur is visible from here."
6,Huge,Although it was fort for soldiers but the built and placement of the fort gives it an edge over other attractions in jaipur. Go here and enjoy the sunset. 
7,Fantastic,"This fort is well known fort of Jaipur. Jaigarh Fort is located near Amer fort andThe fort, rugged and similar in structural design to the Amer fort , is also known as Victory Fort. It has a length of 3 kilometres and it has the longest Cannon Jaivaan at its premises "
8,Marwad Ki Shan.,"a must visit fort to see jaipur from the top.. basically built for defence purpose, Jaivana cannon is the major attraction in the fort."
9,Heritage FORT,"Located up higher from Amber Fort, this military fort has a tunnel connect to Amber fort. But we did go there on our car. Jaigarh Fort is quite big with wide area. One to see is the biggest cannon on wheel. But the other interesting is on the other side, the fort and palace…"
10,A majestic fort,This is one of the famous fort in Jaipur. This fort lack maintenance. This is famous for world biggest cannon.
11,"Incredible View of a Mini ""Great Wall of China""",Superb view with great architecture and historical value as this fort was used as a base to protect the Amer Fort.one can also see the World's Largest Cannon on wheel here. overall a nice place to visit if you are in Jaipur.
12,Just visit Amber fort and you are done.,"This is one of the three main forts of Jaipur, located near Amber fort. This place houses the largest cannon on wheels in world."
13,Nice place,This fort is one of the three main forts of Jaipur and located between Nahargarh and Amber fort. worlds largest cannon is placed in this fort.
14,Visit,Historical place it's a fort built by King of jaipur main attraction of the fort is ancient तोप used in war
15,Good place,"Jaigarh fort is a military fort. it sits at the top of the mountain and overlook the Amber Palace or Amber Fort. The flag was flown when I arrived, which means the king is there. Our tour didn't go into the fort. What I liked about it is the walls they built around the fort,…"
16,Another Amazing Fort.,Jaigarh fort is the other way of Nahargarh Fort. Has a beautiful view and has a lot of plants everywhere. This is mainly known for a rooftop and it's view of the city.
17,All for the views,Jaigarh fort is second largest fort after amber... This athe place where raj a used to live during war times..
18,Excellent,This fort was built atop a hill to defend Amer fort and houses the largest canon named Jaivan. The huge walls surrounding it and Nahargarh form the defense system for the living quarters of Amer fort. It is really fascinating to study the architecture and the strong defense mechanism. Must visit along with Amer and Nahargarh forts to have comprehensive view. Carry sufficient water as one gets thirsty after walking.
19,Don’t miss... fantastic heritage and genius...!,This huge rambling fort is one of the most impressive in Rajasthan. might equals right and this fort was built to protect. the small holes to pour boiling water in the enemy are still notably there as are the slits for firing bows and arrows. any marauder who could break into this citadel would be tough and wily indeed. Jaigar is less busy than the other nearby but it is infinitely interesting. allow an hour or two to wander about and take in the atmosphere oh and dont forget to check the worlds biggest cannon that can hurl the 22 lb cannon balls an incredible 30-40 km!
20,My favourite,its above Amber fort it served the purpose of securing amber fort with soldiers resident here awesome to see this
21,Beautiful fort - Very well maintained,"Jai garh fort is  build up for protect amber fort  in this fort that time in 17th century they used to keep army and armed and  they have there world largest canon that canon used only one time only for test and the first short is 35 kms and there many shootings always like a khudagawaha , veer, and also Hollywood movies and tv serials ."
22,Stunning views!!,It is a beautiful fort which is not under the control of Govt. it has a huge canon which looks amazing. The view is beautiful and the weather was great too when we visited. We saw many langurs too. Entry is 50 Rs per person. The best part is that car too is allowed inside the fort and the entry fee for cars is 100 Rs.
23,Grand Fort and Beautiful View,I was not able to reach this fort but there is tunnel to jaigarh fort from amber palace which i wanted to explore.. may be next time
