,title,text
0,Excellent visit,Really enjoyed everything about our visit. I have been before and have seen the site develop. We liked that you got a real feel of what it would have been like on the voyage to Australia which was around 64 days. We would probably be in steerage and the bunks were tiny!  All the artefacts were well displayed both on the ship and surrounding museum areas. We spent two and half hours but could easily have taken longer. The tour was well managed with Covid measures in place. Your ticket is named and can be used again within a year so good value.
1,Fab day out,"Would highly recommend, can’t wait to go back. Staff were very friendly and every aspect of our experience was awesome."
2,History at its best,"We have visited the Gt Britain many times and have always loved it, we live very close.  We were obviously cautious taking our Grandson back after Coronavirus. We needn’t have worried the precautions taken by the whole team were excellent. There was timed entry and we wore masks inside. All the staff wore visors. and there was ample hand sanitiser to use all the way around the ship.  We felt safe and we all loved our visit.  Thank- you Brunel’s SS Great Britain for the effort taken.  Easy for people with disabilities too."
3,Amazing inside and out ,Visited here on their first week of reopening and we were very impressed with their Covid precautions and felt very safe. Staff were extremely friendly and knowledgeable and very happy to share information. The boat itself is fantastic especially inside. So much effort has been made to bring the ship alive. The smells are very pungent and and the sounds are great. Children would love it. We have been to many historical attractions but this really was one of the best. Really enjoyable and a must see when in Bristol.
4,Far more interesting than expected,Really enjoyed our visit to SS Great Britain. The staff on arrival were very friendly and helpful. The exhibitions were interesting and informative. Good social distancing measures in place. Would definetely recommend a visit.
5,Exceeded expectations,"We really enjoyed visiting the SS GB. The staff and volunteers were super friendly and knowledgeable. There’s loads to look at, more than you think and the interior of the shop is so well recreated. Wish we had spent longer there but plan to go back within the year to use our free pass."
6,Superb attraction.,"We really enjoyed our visit, it was really informative and all the staff were very nice, the shop also had some quite unusual items it it, better than a lot of others I have visited."
7,An unexpected pleaseure,We visited this weekend and spent a good couple of hours walking around. Really fascinating and very well presented. Would highly recommend.
8,Old steamship converted into a museum.,A must do activity if you are in Bristol! We really enjoyed the day and there is so much interesting information and history. Would definitely recommend this activity!
9,Well worth a visit,"Have been wanting to visit the SS Gt Britain for years and certainly not a disappointment!! We found all the staff very helpful. Joe on the deck was very knowledgeable. The whole experience was fabulous really. The Being Brunel part of the exhibition was great!! It was quite quiet when we were there, I expect due to the Corona Virus, but was great for us. I must say I found the interior of the ship in steerage very spooky with all the figures and the ghastly butchery🤦🏻‍♀️ And the baby crying etc but it all added to the ambience! I did feel sorry for the animals on there, destined for death. However the whole experience overall was well worth it!!"
10,Ship of historical importance. ,We thought we would come here during our visit to Bristol - we had a great time and it was great to see such a remarkable piece of history. They had lots of measures in place to ensure social distancing and hand sanitizer everywhere.
11,Recommended visit,"Our tour guide was very good. The whole day out experience was excellent, and value for money. This center is well worth a visit. There is so much to see , not just the ship, there are buildings which are museum's. You will need a whole day here. We arrived via park and ride which was very good as well."
12,Visits with grandparents,We visited the SS Great Britain and had a great time.We expected the visit to last about 2 hours but we stayed for over 4 hours.The information boards were very informative and interesting. Around the ship there were staff dress up in period clothing and gave realistic view of how people would be like.The ship is well preserved and the with the ship shown as floating on a shelf of water in the dry dock but then you can go under the the water and see the ships rudder and propeller.The various exhibitions are excellent and provide a lot of information on all things todo with the SS Great Britain.
13,"Great visit, getting there awful",Been wanting to visit for a while and we were certainly not disappointed. So pleased that you could get to every bit of the vessel both above and below the waterline. Staff very knowledgeable and friendly. Well worth the entrance fee and effort.
14,A great day’s experience,Fantastic place. Really enjoyed the visit from start to finish.  Staff were excellent . Great to see so much access built into the ship and museum meaning that everyone can get to every area of the site. Interpretation and conservation particularly well done. Clearly a huge amount of work and funding has gone into the place. Hats off to all those involved.
15,Top Attraction,This museum is really fantastic and is a great place to visit. We truly enjoyed the volunteers and their extensive knowledge and charm.
16,A great experience,Really interesting museum that was well worth taking the time to book a ticket. The staff were very helpful in advising which way to visit the exhibitions as it was a very hot day and part of the tour was under the vessell in a low humidity area under glass (getting very warm).The highlight was walking the decks looking at the reconstructed sleeping areas.A really enjoyable couple of hours.
17,ss Great. Britain day ticket visit,"Had a fantastic time visiting and will be returning soon to read the bits we missed. Staff were excellent - very engaging, knowledgeable, and friendly.There was clear signage throughout, as well as a one way system to support distancing, and loads of places to use sanitizer. The team have clearly spent a lot of time and effort to reopen, and it shows. Wonderful place. Amazing history. Thank you for helping us have such a super time."
18,Detailed Information - Great Restoration!,"An excellent ship/land based museum. Information very well presented. The guide I met on board was superb. The Cutty Sark in greenwich is well worth a visit, but I think this is even better."
19,Worth a look,"Had a good 3 hours looking around the museums and boat. The site had recently re-opened and all the staff were thrilled to be back at work, some were even on their first day back. We were greeted by a welcoming gentleman dressed as Brunel (he also took the time to speak to as we left, asking about our visit) who made sure our tickets and booking slot were all in order. The rest of the team clearly love their work as their enthusiasm was infectious. My fiancé has been visiting the ship on and off for the last 50 years and even he found new exhibits and information to interest him.Hand sanitiser was available throughout the exhibit and the newly instigated one way system was probably a bonus. As we couldn’t go down into the dry dock because of social distancing we will definitely be back when it has reopened.All in all a morning well spent and memories made."
20,Great day out for all the family,We really enjoyed our visit on a somewhat cloudy day.  The staff were without exception very friendly.  The whole visit was interesting and informative.  There is plenty of hand sanitiser everywhere you go making it feel a safe place to be.  You need a face covering for all of the indoor things.
21,went as said open but was closed,"I Have been to Bristol many times but never visited the Ss Great Britain. I found out that they were having a victorian Christmas weekend and decided it would be a great adventure. The ship itself is fantastic and you are able to go on and enjoy its many features. The Victorian actors were amazing! So much so, that you would have thought they had been taken from the 1850s and placed there. They were well dressed in period clothing and acted as if they lived in times past. There were many separate things going on all round the site. We enjoyed the carols and making Christmas cards with ink stamps aswell. The children loved making orange and clove decorations with a victorian actor. All in all a great day out. Well worth a visit if you get chance!"
22,Genuinely one of the best tourist attractions/museums ever visited.,"Visiting relatives in Bristol on our 8 weeks in UK, we were delighted they planned an afternoon around the docks and aboard the SS Great Britain, an interesting insight into the early days of maritime history.  Being able to thoroughly explore the external and internal spaces gave us a much greater understanding of life on board for both crew and passengers on this steamship travelling between Bristol and UK in the mid 1800s.  A well designed exhibition with museum store and cafe attached."
23,Impressive! ,We had a great experience. Very interesting with many information boards. Unfortunately dry dock was closed due to COVID-19. They had really good social distancing measures in place with all staff where face shields. Hand sanitizer stations everywhere and good one way systems. All this making you feel safe with COVID not being an issue.
24,Day trip,"We just came to visit the SS Great Britain, which was fascinating and gave us a real insight into what life on board ship was like. We had not expected the Victorian re-enactors who were brilliant. Thank you"
25,Great attraction for all ages,"Really interesting, spent two hours here, everything well explained, we enjoyed the talk in the dining room giving the ship's history.  Loved looking around at the recreated kitchens, cabins and even the doctor's surgery.Well worth a visit."
26,Brilliant!,We visited the attraction on the Victorian Christmas weekend which made things even more interesting. The characters/actors were very friendly with lots of informative stories and also the ships actual staff were fantastic and well versed in its history.It’s well worth a visit to one of Bristol unique Historical gems.
