,title,text
0,impressed and respect,famous hindu place in mauritius and around the whole region even a lot of visitors fly in for special celebrations from india and souht africa. two big statues and others to see.
1,Statues and shrines,I saw this lake and temples from airplane when I become on Mauritius. Hindu people coming every day on this place. In lake is and water from holly river Ganga
2,GREAT NIGHT TO THE LORD OF SHIVA 🕉️❤️🙏,Visited here on a tour of the south of Mauritius.  There were a lot of people there praying etc so felt it was wrong to take photos. Our guide explained to us all about the different gods and their significance which we found very interesting. We also walked up to the viewpoint which has great views of the area and surrounding areas although this was a bit of a trek up the hill to those who aren’t very fit!Would recommend to others if touring the south of the country.
3,amazing place,Visited the Ganga Talao on the 23rd November 2017.  Absolutely beautiful place and a must visit in Mauritius.Priest was very accommodating at the temple.
4,Great temple of God Shiva! Must visit place!,"The Ganga Talao is the most visited religious places in Mauritius.The priest is very welcoming and eager to do your prayer, but the temple itself is in dire need for an upgrade.From the money being generated this is the most untidy, unkept temple that I have visited. The statues…"
5,Worth visit,"This is the most popular  Hindu temple in south Mauritius.Almost all the Gods are there with beautiful idols.Situated near a water body ,this is a must visit  place"
6,In awe with Mauritian people,"Again a beautifully curated temple in the island and this one has a long following and beliefs of people but I am not a temple type of tourist hence the journey here was not something I enjoyed. Since I am from India,it was just great to know such followership in an African country. The statues of Lord Shiva and Maa Durga were a sight though"
7,Temples ,"A very beautiful area and temple to visit during a tour over the south of Mauritius. The view is great, very interesting to see and you can enter the temple itself. Near the temple there are two very large Hindu statues, where a lot of monkeys spend their time running and playing around."
8,Indian Culture,Very honoured to be in Mauritius during this festival and see hundreds of people making their pilgrimage to the holy lake.We actually visited the Grand Bassin the very next day and it was nice to see although the many visitors had certainly left their mark on the area as it was very dirty with rubbish strewn everywhere....if only us humans could learn to keep the planet tidy!
9,Mrs Naidoo,The talao was maintained by Hindu Community in the country of Mauritius and they need standing ovation for maintaining the tradition even after 150 years.
10,"Great location, very touristy",The temple and the talao is one of the most peaceful place in mauritius. You can feed fishes AMD the bell chimes from temple make the place so calm. A must visit.
11,Visited as part of a trip arround the island,"Very nice and holy place for Indian people. They come here to pray. There are 52 percent of Mauritian people are Hindu, so this place is never empty. There are around 7 temples in the area and between them a lake which was form by volcano."
12,Great visit,It’s a religious Hindu site and a worship place and it’s nice to see it in Mauritius! On arrival you are greeted by two of the biggest statues in Southern Hemisphere so it’s very impressive!
13,Hindu temple,This is the best hindu temple in the Mauritius. There is a river touching the temple with small fishes touching one's feet. There r shrines of many hindu gods and the place is really religious. A must visit site in Mauritius
14,Awesomely postive energy,"A sprawling layout of Hindu temples spread out wide. You can find the locals visiting the place with a lot of reverence who come seeking divine blessings. Quite happy to spend a couple of hours exploring the place. Happy to see the cleanliness and well maintained area.A word of advise, park your car ahead and closer to the temple rather than at the first parking. Else you will have to walk quite a bit."
