,title,text
0,Very instructive place.,Make sure you check every hall and ask questions. The workers will always help you with a smile in their faces and tell you details that will blow your mind
1,"Great snapshot of the history, culture and nature of Khabarovsky Krai",Enjoy this place to learn Russian History.   Very helpful staff for non-Russian speakers.  I now understand the region and the history much better
2,Impressive collections,"This museum has so much in it, a complete history of the area.If you ever wanted to see birds and animals of the area, including the Amur tiger, mammoth bones and teeth - there are a million different stuffed ones to see.Loads of information on original inhabitants of the area including mock ups of their settlements, traditional dress, weapons and tools.The top floor is dedicated to conflicts.And... if you can read Russian, you'd be able to learn a lot."
3,Museum with a foreigner tax,"It is an excellent small museum in a historical building. Lighting is a bit dim for an old eyes and can improve on explanations.. No English no guide. Google translate. Display reminds me of the Victoria BC Canada's provincial museum,smaller. Excellent for family. Easy to walk to. It was very cold in Oct,snowed,too."
4,Very good,"History, culture and biology all in one package.  Top rated by visitors.  As always it helps to have a guide who speaks Russian to explain what you're seeing."
5,Interesting ,"This museum stretch on two buildings, and two floors well worth a visit.  So much to see from prehistoric times to present, and great information  about the tribes that inhabit the places.   There is a wide range of cultural, historical and ecological exhibits of the region. There is also a good geological section,  wide exhibition of stuffed animal in very good condition. Top floor is a painting montage depicting a famous civil war battle fought in the region. If only they could have signage in English. I fill missing part of the knowledge and it is very pity. After all it is not very complicated to print an English translation. All in all it is a must see attraction"
6,"Wonderful museum, but why no English translation?","Great place for far east Russian history. No english however. If you dont speak russian, bring along your dictionary tough."
7,Good Museum,"the kind I will always love.  This is a historical, a geological, a nature etc. museum.  I enjoyed the mammut, the wonderful wood-carving, the carpets..  Newest part is a exhibition about the Gulags who were at one time an important factor in this part of the world."
8,Residents are very proud of their museum ,The museum is geared for all ages.  I was there with my future grandchildren and they loved it as much as I did.
9,Bring a translator,"This is a great museum for anyone wishing to learn history of Russian Far East. They have exhibits ranging from natural history (see the remains of Amurozaurus) and ethnography, to history of Russian revolution in the Far East. Expect to spend several hours at the museum and do not forget to bring a camera. On the day we went, they a lot of activities for kids including painting and a play room. Overall a must see if you're in Khabarovsk.Here is a more formal quote from museum's website: ""The Khabarovsk Regional Museum was opened on the initiative of the Priamursky department of the Imperial Russian Geographical Society in April, 19, 1894.    The museum has got the status of the scientific institution and is a member of the Russian Committee of the International Council of Museums (ICOM).    Nowadays the museum reserves contain more than 460 thousand items. Its expositions give information on the ancient history of the Priamurye, the unique nature of the Russian Far East, inhabitants of the Amur-River, history and culture of the region. Unique archeological, ethnographical, paleontological and historical collections are the basis of the expositions, which annually are visited by 180.000 people. """
